Name,Surname,url
Hasan,Hasani,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Hasan_Hasani.pdf
Haziz,Hodaj,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Haziz_Hodaj.pdf
Kimete,Hoxha,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Kimete_Hoxha.pdf
Laura,Guguli,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Laura_Guguli.pdf
Lulzim,Kabashi,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Lulzim_Kabashi.pdf
Lulije,Buzhala,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Lulije_Buzhala.pdf
Mehmet,Butuc,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Mehmet_Butuc.pdf
Minir,Krasniqi,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Minir_Krasniqi.pdf
Naser,Berisha,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Naser_Berisha.pdf
Nijazi,Kryeziu,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Nijazi_Kryeziu.pdf
Nexhip,Berisha,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Nexhip_Berisha.pdf
Oruc,Karadolami,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Oruc_Karadolami.pdf
Pajtim,Kosova,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Pajtim_Kosova.pdf
Ramadan ,Muja,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Ramadan_Muja.pdf
Ruzhdi,Rexha,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Ruzhdi_Rexha.pdf
Ridvan,Hoxha,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Ridvan_Hoxha.pdf
Sadik,Paqarrizi,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Sadik_Paqarrizi.pdf
Sencar,Karamuco,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Sencar_Karamuco.pdf
Shukri,Vezaj,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Shukri_Vezaj.pdf
Sylbije,Osmanaj Gashi,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Sylbije_Osmanaj_Gashi.pdf
Samir,Hoxha,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Samir_Hoxha.pdf
Shukri,Quni,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Shukri_Quni.pdf
Sulltan,Badalli,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Sulltan_Badalli.pdf
Visar,Perjuci,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Visar_Perjuci.pdf
Vjosa,Smajlaj,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Vjosa_Smajlaj.pdf
Xhavit,Uka,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Xhavit_Uka.pdf
Zenel,Ahmetaj,http://www.akk-ks.org/declaration/2012/Komunat/Komuna_e_Prizrenit/Zenel_Ahmetaj.pdf
