Name,Surname,url
Ilir,Baldedaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Ilir_Baldedaj.pdf
Kastriot,Krasniqi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Kastriot_Krasniqi.pdf
Kujtim,Gashi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Kujtim_Gashi.pdf
Latif,Dakaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Latif_Dakaj.pdf
Levent,Busi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Levent_Busi.pdf
Lulzim,Kabashi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Lulzim_Kabashi.pdf
Muso,Salihi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Muso_Salihi.pdf
Munir,Basha,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Munir_Basha.pdf
Mybera,Shala,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Mybera_Shala.pdf
Mensur,Bytyqi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Mensur_Bytyqi.pdf
Naser,Bresa,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Naser_Bresa.pdf
Naser,Berisha,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Naser_Berisha.pdf
Nijazi,Kryeziu,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Nijazi_Kryeziu.pdf
Nexhat,Cocaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Nexhat_cocaj.pdf
Naxhije,Memaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Naxhije_Memaj.pdf
Oruc,Karadolami,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Oruc_Karadolami.pdf
Pal,Gecaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Pal_Gecaj.pdf
Qemal,Krasniqi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Qemal_Krasniqi.pdf
Ramadan ,Kryeziu,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Ramadan_Kryeziu.pdf
Ramadan ,Muja,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Ramadan_Muja.pdf
Sabina,Dana,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Sabina_Dana.pdf
Salajdin,Fanaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Salajdin_Fanaj.pdf
Sevil,Kazazi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Sevil_Kazazi.pdf
Skender,Susuri,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Skender_Susuri.pdf
Sehare,Maliqi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Sehare_Maliqi.pdf
Sencar,Karamuco,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Sencar_Karamuco.pdf
Sulltan,Badalli,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Sulltan_Badalli.pdf
Saladin,Xhaferi,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Saladin_Xhaferi.pdf
Sherife,Balaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Sherife_Balaj.pdf
Shukri,Quni,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Shukri_Quni.pdf
Shpresa,Gocaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Shpresa_Gocaj.pdf
Visar,Islamaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Visar_Islamaj.pdf
Zenel,Ahmetaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Zenel_Ahmetaj.pdf
Zyber,Rizanaj,http://www.akk-ks.org/declaration/2016/Komunat/Komuna_e_Prizrenit/Zyber_Rizanaj.pdf
