Name,Surname,url
Kujtim,Gashi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Kujtim_Gashi.pdf
Kimete,Hoxha,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Kimete_Hoxha.pdf
Latif,Dakaj,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Latif_Dakaj.pdf
Luljeta,Veselaj Gutaj,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Luljeta_VeselajGutaj.pdf
Lirija,Bytyqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Lirija_Bytyqi.pdf
Lulzim,Kabashi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Lulzim_Kabashi.pdf
Masar,Shala,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Masar_Shala.pdf
Merdzan,Osmani,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Merdzan_Osmani.pdf
Memnuna,Ajdini,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Memnuna_Ajdini.pdf
Munir,Basha,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Munir_Basha.pdf
Mybera,Shala,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Mybera_Shala.pdf
Muharrem,Svarqa,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Muharrem_Sfarqa.pdf
Naser,Bresa,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Naser_Bresa.pdf
Nijazi,Kryeziu,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Nijazi_Kryeziu.pdf
Nexhat,Bytyqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Nexhat_Bytyqi.pdf
Naxhije,Memaj,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Naxhije_Memaj.pdf
Osman,Hajdari,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Osman_Hajdari.pdf
Oruc,Karadolami,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Oruc_Karadolami.pdf
Qemal,Krasniqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Qemal_Krasniqi.pdf
Ramadan ,Muja,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Ramadan_Muja.pdf
Salajdin,Fanaj,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Salajdin_Fanaj.pdf
Sevil,Kazazi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Sevil_Kazazi.pdf
Skender,Susuri,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Skender_Susuri.pdf
Sehare,Maliqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Sehare_Maliqi.pdf
Shani,Berisha,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Shani_Berisha.pdf
Shaip ,Buduri,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Shaip_Buduri.pdf
Shukri,Quni,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Shukri_Quni.pdf
Tasim,Bajrami,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Tasim_Bajrami.pdf
Xhavit,Uka,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prizrenit/Xhavit_Uka.pdf
