Name,Surname,url
Fahrije,Bytyqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Fahrije_Bytyqi.pdf
Faruk,Dakaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Faruk_Dakaj.pdf
Ganimete,Babuna,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Ganimete_Babuna.pdf
Getoar,Besimi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Getoar_Besimi.pdf
Gezim,Duraj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Gezim_Duraj.pdf
Gylxhan,Hasani,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Gylxhan_Hasani.pdf
Haziz,Hodaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Haziz_Hodaj.pdf
Haxhi,Seferqaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Haxhi_Seferqaj.pdf
Isa,Osmanaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Isa_osmanaj.pdf
Ilir,Baldedaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Ilir_Baldedaj.pdf
Ilir,Gashi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Ilir_Gashi.pdf
Kujtesa,Kabashi Shatri,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Kujtesa_Kabashi-Shatri.pdf
Kastriot,Krasniqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Kastriot_krasniqi.pdf
Kujtim,Gashi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Kujtim_Gashi.pdf
Kimete,Hoxha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Kimete_Hoxha.pdf
Latif,Dakaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Latif_Dakaj.pdf
Lirija,Bytyqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Lirije_Bytyqi.pdf
Levent,Bus,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Levent_Bus.pdf
Lulzim,Kabashi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Lulzim_Kabashi.pdf
Muso,Salihi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Muso_Salihi.pdf
Munir,Basha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Munir_Basha.pdf
Mybera,Shala,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Mybera_Shala.pdf
Mybera,Mustafa,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Mybera_Mustafa.pdf
Memnuna,Ajdini,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Memnuna_Ajdini.pdf
Mimoza,Bushrani,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Mimoza_Bushrani.pdf
Merdzan,Osmani,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Merdzan_Osmani.pdf
Nazife,Kokollari,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Nazife_Kokollari.pdf
Nehat,Gashi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Nehat_Gashi.pdf
Naser,Berisha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Naser_Berisha.pdf
Naxhije,Memaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Naxhije_Memaj.pdf
Osman,Hajdari,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Osman_Hajdari.pdf
Pal,Gecaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Pal_Gecaj.pdf
Pranverim,Berisha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Pranverim_Berisha.pdf
Qemal,Krasniqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Qemal_Krasniqi.pdf
Rreze ,Hoxha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Rreze_Hoxha.pdf
Ramadan ,Muja,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Ramadan_Muja.pdf
Samra,Ilijazi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Samra_Ilijazi.pdf
Sabina,Dana,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Sabina_Dana.pdf
Salajdin,Fanaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Salajdin_Fanaj.pdf
Saladin,Xhaferi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Saladin_Xhaferi.pdf
Sevil,Kazazi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Sevil_Kazazi.pdf
Skender,Susuri,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Skender_Susuri.pdf
Sehare,Maliqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Sehare_Maliqi.pdf
Sencar,Karamuco,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Sencar_Karamuco.pdf
Sadije,Jakupi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Sadije_Jakupi.pdf
Sulltan,Badalli,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Sulltan_Badalli.pdf
Shukri,Quni,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Shukri_Quni.pdf
Shpresa,Gocaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Shpresa_GoCaj.pdf
Shani,Berisha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Shani_Berisha.pdf
Sherife,Balaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Sherife_Balaj.pdf
Vahit,Karavidaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Vahit_Karavidaj.pdf
Visar,Islamaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Visar_Islamaj.pdf
Xhavit,Uka,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Xhavit_Uka.pdf
Zenel,Ahmetaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Zenel_Ahmetaj.pdf
Zahadin,Shemsedini,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prizrenit/Zahadin_Shmsedini.pdf
