Name,Surname,url
Memnuna,Ajdini,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Memnuna_Ajdini.pdf
Mytaher,Haskuka,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Mytaher_Haskuka.pdf
Mimoza,Kabashi,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Mimoza_Kabashi.pdf
Osman,Hajdari,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Osman_Hajdari.pdf
Petrit,Hoxhaj,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Petrit_Hoxhaj.pdf
Refik,Saciri,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Refik_Saciri.pdf
Sevil,Kazazi,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Sevil_Kazazi.pdf
Skender,Susuri,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Skender_Susuri.pdf
Skender,Sallauka,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Skender_Sallauka.pdf
Sencar,Karamuco,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Sencar_Karamuco.pdf
Sinan,Aliaj,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Sinan_Aliaj.pdf
Simir,Krasniqi,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Simir_Krasniqi.pdf
Shukri,Quni,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Shukri_Quni.pdf
Sherife,Balaj,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Sherife_Balaj.pdf
Shkodran,Kryezi,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Shkodran_Kryezi.pdf
Xhavit,Uka,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Xhavit_Uka.pdf
Zahadin,Shemsedini,http://www.akk-ks.org/declaration/2018/Komunat/Komuna_e_Prizrenit/Zahadin_Shemsedini.pdf
