Name,Surname,url
Gent,Begolli,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Gent_Begolli.pdf
Genc,Broqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Genc_Broqi.pdf
Hafir ,Hamiti,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Hafir_Hamiti.pdf
Halim,Halimi ,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/HAlim_Halimi.pdf
Hatixhe,Hoxha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Hatixhe_Hoxha.pdf
Halil,Mustafa,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Halil_Mustafa.pdf
Hasime,Krasniqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Hasime_Krasniqi.pdf
Hysen,Durmishi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Hyse_Durmishi.pdf
Hazir,Borovci,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Hazir_Borovci.pdf
Hatixhe,Pupovci,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Hatixhe_Pupovci.pdf
Hetem,Kupina,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Hetem_Kupina.pdf
Imer,Rusinovci,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Imer_Rusinovci.pdf
Ismail,Kokaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Ismail_Kokaj.pdf
Isa,Lahi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Isa_Lahi.pdf
Ismail,Kasumi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Ismajl_Kasumi.pdf
Kimet,Zeqa,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Kimet_Zeqa.pdf
Laura,Perjuci Zherka,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Laura_Perjuci_-_Zherka.pdf
Lirak,Celaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Lirak_Qela.pdf
Liburn ,Aliu,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Liburn_Aliu.pdf
Lirie,Avdiu,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Lirie_Avdiu.pdf
Leutrim,Retkoceri,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Leutrim_Retkoceri.pdf
Mirlinda,Sopi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Mirlinda_Sopi.pdf
Muhamet,Selmani,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Muhamet_Selmani.pdf
Mustafe,Krasniqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Mustafe_Krasniqi.pdf
Merita,Surkishi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Merita_Surkishi.pdf
Muhamet,Nura,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Muhamet_Nura.pdf
Muhedin,Nushi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Muhedin_Nushi.pdf
Naime,Osmani,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Naime_Osmani.pdf
Nora,Kelmendi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Nora_Kelmendi.pdf
Nenad,Miloadinoviq,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Nenad_Miloadinoviq.pdf
Naim,Neziri,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Naim_Neziri.pdf
Nezir,Rama,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Nezir_Rama.pdf
Nexhat,Uka,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Nexhat_Uka.pdf
Ndue,Ukaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Ndue_Ukaj.pdf
Osman,Bllaca,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Osman_Bllaca.pdf
Qendrim,Sahiti,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Qendrim_Sahiti.pdf
Qendron,Kastrati,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Qendron_Kastrati.pdf
Remzi,Pacolli,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Remzi_Pacolli.pdf
Rita,Begolli,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Rita_Begoli.pdf
Ruhan,Beha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Ruhan_Beha.pdf
Sadri ,Ramabaja,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Sadri_Ramabaja.pdf
Sami,Hamiti,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Sami_Boroci.pdf
Sylejman,Pireva,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Sylejman_Pireva.pdf
Sofije,Bunjaku,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Sofije_Bunjaku.pdf
Salih,Zyba,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Salih_Zyba.pdf
Shaip ,Hajrizi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Shaip_Hajrizi.pdf
Shefki ,Gashi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Shefki_Gashi.pdf
Shpend,Ahmeti,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Shpend_Ahmeti.pdf
Shemsi,Veseli,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Shemsi_Veseli.pdf
Shaip ,Shabani,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Shaip_Shabani.pdf
Sherif,Sejdiu,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Sherif_Sejdiu.pdf
Shpyrtton,Mehmeti,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Shpyrtton_Mehmeti.pdf
Teuta,Krasniqi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Teuta_Krasniqi.pdf
Valeza,Hyseni,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Valeza_Hyseni.pdf
Visar,Arifaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Visar_Arifaj.pdf
Vlora,Dumoshi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Vlora_Dumoshi.pdf
Violeta,Hyseni,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Violeta_Hyseni.pdf
Vjollca,Dibra Ibrahimi,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Vjollca_Dibra_Ibrahimi.pdf
Xhelal,Svecla,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Xhelal_SveCla.pdf
Ylber,Citaku,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Ylber_Citaku.pdf
Ylli,Hoxha,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Ylli_Hoxha.pdf
Zeke,Bardhaj,http://www.akk-ks.org/declaration/2017/Komunat/Komuna_e_Prishtines/Zeke_Bardhaj.pdf
