Name,Surname,url
Fadil,Gashi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Fadil_Gashi.pdf
Florije,Popaj Boshnjaku,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Florije_Popaj-Boshnjaku.pdf
Feim,Salihu,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Feim_Salihu.pdf
Fisnik,Ismaili,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Fisnik_Ismaili.pdf
Floriana,Rugova,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Floriana_Rugova.pdf
Genc,Bashota,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Genc_Bashota.pdf
Genc,Sherifi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Genc_Sherifi.pdf
Hafir,Hamiti,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Hafir_Hamiti.pdf
Hazir,Borovci,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Hazir_Borovci.pdf
Halim,Halimi ,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Halim_Halimi.pdf
Hatixhe,Hoxha,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Hatixhe_Hoxha.pdf
Halil,Mustafa,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Halil_Mustafa.pdf
Hasime,Krasniqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Hasime_Krasniqi.pdf
Hatixhe,Pupovci,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Hatixhe_Pupovci.pdf
Hysen,Durmishi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Hysen_Durmishi.pdf
Isa,Lahi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Isa_Lahi.pdf
Imer,Rusinovci,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Imer_Rusinovci.pdf
Islam,Pacolli,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Islam_Pacolli.pdf
Jusuf,Thaci,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Jusuf_Thaci.pdf
Kimet,Zeqa,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Kimet_Zeqa.pdf
Kreshnik,Ahmeti,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Kreshnik_Ahmeti.pdf
Laura,Perjuci Zherka,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Laura_Perjuci_-_Zherka.pdf
Lirak,Celaj,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Lirak_Celaj.pdf
Liburn,Aliu,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Liburn_Aliu.pdf
Lirie,Avdiu,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Lirie_Avdiu.pdf
Merita,Surkishi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Merita_Surkishi.pdf
Mustafe,Krasniqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Mustafe_Krasniqi.pdf
Muhamet,Selmani,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Muhamet_Selmani.pdf
Mustafe,Hasani,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Mustafe_Hasani.pdf
Mirlinda,Sopi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Mirlinda_Sopi.pdf
Muhedin,Nushi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Muhedin_Nushi.pdf
Naime,Osmani,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Naime_Osmani.pdf
Nora,Kelmendi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Nora_Kelmendi.pdf
Nenad,Miloadinoviq,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Nenad_Miloadinoviq.pdf
Puhie,Demaku,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Puhie_Demaku.pdf
Qendron,Kastrati,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Qendron_Kastrati.pdf
Remzi,Pacolli,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Remzi_Pacolli.pdf
Rexhep,Mustafa,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Rexhep_Mustafa.pdf
Rita,Begolli,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Rita_Begoli.pdf
Sadri ,Ramabaja,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Sadri_Ramabaja.pdf
Sami,Hamiti,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Sami_Hamiti.pdf
Shaip ,Hajrizi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Shaip_Hajrizi.pdf
Shefki ,Gashi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Shefki_Gashi.pdf
Shiqeri,Spahiu,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Shiqeri_Spahiu.pdf
Shpend,Ahmeti,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Shpend_Ahmeti.pdf
Sokol,Krasniqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Sokol_Krasniqi.pdf
Shaip ,Shabani,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Shaip_Shabani.pdf
Sofije,Bunjaku,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Sofije_Bunjaku.pdf
Sylejman,Pireva,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Sylejman_Pireva.pdf
Teuta,Krasniqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Teuta_Krasniqi.pdf
Visar,Arifaj,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Visar_Arifaj.pdf
Vlora,Dumoshi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Vlora_Dumoshi.pdf
Vjollca,Dibra Ibrahimi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Vjollca_Dibra-Ibrahimi.pdf
Xhelal,Svecla,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Xhelal_Svecla.pdf
Xhevat,Simnica,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Xhevat_Simnica.pdf
Ylli,Hoxha,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Ylli_Hoxha.pdf
Zijadin,Krasniqi,http://www.akk-ks.org/declaration/2014/Komunat/Komuna_e_Prishtines/Zijadin_Krasniqi.pdf
